item_id,model_id,precision,no_rag,with_rag
clinical_astra_b05_014,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b05_014,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b05_014,microsoft/phi-4,BF16,0.0,1.0
clinical_astra_b05_014,microsoft/phi-4,NF4,0.0,1.0
clinical_astra_b05_015,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b05_015,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b05_015,XHToken/Spark-X2.5-4B,BF16,0.0,0.0
clinical_astra_b05_015,XHToken/Spark-X2.5-4B,NF4,0.0,0.0
clinical_astra_b05_015,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b05_015,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b05_015,google/gemma-3-12b-it,NF4,0.0,0.0
clinical_astra_b05_015,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b05_015,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b05_015,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b05_015,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b05_015,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b05_015,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b05_015,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,0.0
clinical_astra_b05_015,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b05_015,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b05_015,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b05_016,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b05_016,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b05_016,XHToken/Spark-X2.5-4B,BF16,1.0,1.0
clinical_astra_b05_016,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b05_016,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b05_016,google/gemma-3-12b-it,BF16,0.0,1.0
clinical_astra_b05_016,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b05_016,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b05_016,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b05_016,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b05_016,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b05_016,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b05_016,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b05_016,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b05_016,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b05_017,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b05_017,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b05_017,XHToken/Spark-X2.5-4B,BF16,1.0,1.0
clinical_astra_b05_017,XHToken/Spark-X2.5-4B,NF4,0.0,1.0
clinical_astra_b05_017,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b05_017,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b05_017,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b05_017,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b05_017,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b05_017,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b05_017,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b05_017,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b05_017,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b05_017,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b05_017,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b05_017,meta-llama/Llama-3.2-1B-Instruct,BF16,1.0,1.0
clinical_astra_b05_017,meta-llama/Llama-3.2-1B-Instruct,NF4,1.0,1.0
clinical_astra_b05_017,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b05_017,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b05_018,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b05_018,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b05_018,XHToken/Spark-X2.5-4B,BF16,0.0,0.0
clinical_astra_b05_018,XHToken/Spark-X2.5-4B,NF4,0.0,0.0
clinical_astra_b05_018,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b05_018,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b05_018,google/gemma-3-12b-it,NF4,1.0,0.0
clinical_astra_b05_018,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b05_018,google/gemma-3-27b-it,NF4,0.0,1.0
clinical_astra_b05_018,google/gemma-4-12B-it,BF16,0.0,1.0
clinical_astra_b05_018,google/gemma-4-12B-it,NF4,0.0,1.0
clinical_astra_b05_018,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b05_018,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,0.0
clinical_astra_b05_018,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,0.0
clinical_astra_b05_018,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b05_018,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b05_019,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b05_019,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b05_019,XHToken/Spark-X2.5-4B,BF16,0.0,1.0
clinical_astra_b05_019,XHToken/Spark-X2.5-4B,NF4,0.0,1.0
clinical_astra_b05_019,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b05_019,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b05_019,google/gemma-3-12b-it,BF16,0.0,1.0
clinical_astra_b05_019,google/gemma-3-12b-it,NF4,0.0,1.0
clinical_astra_b05_019,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b05_019,google/gemma-4-12B-it,BF16,0.0,1.0
clinical_astra_b05_019,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b05_019,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,1.0
clinical_astra_b05_019,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,1.0
clinical_astra_b05_019,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,1.0
clinical_astra_b05_019,microsoft/phi-4,BF16,0.0,1.0
clinical_astra_b05_019,microsoft/phi-4,NF4,0.0,1.0
clinical_astra_b05_020,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b05_020,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b05_020,XHToken/Spark-X2.5-4B,BF16,1.0,1.0
clinical_astra_b05_020,XHToken/Spark-X2.5-4B,NF4,1.0,1.0
clinical_astra_b05_020,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b05_020,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b05_020,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b05_020,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b05_020,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b05_020,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b05_020,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b05_020,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b05_020,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b05_020,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b05_020,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,1.0
clinical_astra_b05_020,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b05_020,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b05_020,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_001,Qwen/Qwen3.8-27B,NF4,0.0,0.0
clinical_astra_b06_001,XHToken/Spark-X2.5-4B,BF16,0.0,0.0
clinical_astra_b06_001,google/gemma-3-27b-it,NF4,0.0,0.0
clinical_astra_b06_001,google/gemma-4-12B-it,NF4,0.0,0.0
clinical_astra_b06_001,gpt-5.5-2026-04-23,API,0.0,0.0
clinical_astra_b06_001,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,0.0
clinical_astra_b06_001,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,0.0
clinical_astra_b06_001,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_001,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b06_001,microsoft/phi-4,BF16,0.0,0.0
clinical_astra_b06_002,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_002,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_002,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_002,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_002,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_002,google/gemma-3-27b-it,NF4,1.0,0.0
clinical_astra_b06_002,google/gemma-4-12B-it,BF16,1.0,0.0
clinical_astra_b06_002,google/gemma-4-12B-it,NF4,1.0,0.0
clinical_astra_b06_002,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_002,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,0.0
clinical_astra_b06_002,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,0.0
clinical_astra_b06_002,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_002,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b06_002,microsoft/phi-4,BF16,1.0,0.0
clinical_astra_b06_002,microsoft/phi-4,NF4,1.0,0.0
clinical_astra_b06_003,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_003,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_003,XHToken/Spark-X2.5-4B,BF16,1.0,1.0
clinical_astra_b06_003,XHToken/Spark-X2.5-4B,NF4,0.0,1.0
clinical_astra_b06_003,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_003,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_003,google/gemma-3-12b-it,BF16,0.0,0.0
clinical_astra_b06_003,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_003,google/gemma-3-27b-it,BF16,0.0,1.0
clinical_astra_b06_003,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_003,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_003,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_003,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,0.0
clinical_astra_b06_003,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,0.0
clinical_astra_b06_003,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_003,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_004,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_004,XHToken/Spark-X2.5-4B,BF16,0.0,0.0
clinical_astra_b06_004,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_004,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_004,google/gemma-3-12b-it,BF16,0.0,1.0
clinical_astra_b06_004,google/gemma-3-27b-it,BF16,0.0,1.0
clinical_astra_b06_004,google/gemma-3-27b-it,NF4,0.0,1.0
clinical_astra_b06_004,google/gemma-4-12B-it,BF16,0.0,1.0
clinical_astra_b06_004,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_004,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_004,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,1.0
clinical_astra_b06_004,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,1.0
clinical_astra_b06_004,microsoft/phi-4,BF16,0.0,1.0
clinical_astra_b06_004,microsoft/phi-4,NF4,0.0,1.0
clinical_astra_b06_005,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_005,XHToken/Spark-X2.5-4B,BF16,0.0,1.0
clinical_astra_b06_005,XHToken/Spark-X2.5-4B,NF4,0.0,1.0
clinical_astra_b06_005,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_005,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_005,google/gemma-3-12b-it,BF16,0.0,1.0
clinical_astra_b06_005,google/gemma-3-12b-it,NF4,0.0,1.0
clinical_astra_b06_005,google/gemma-3-27b-it,BF16,0.0,1.0
clinical_astra_b06_005,google/gemma-3-27b-it,NF4,0.0,1.0
clinical_astra_b06_005,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_005,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_005,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,1.0
clinical_astra_b06_005,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,1.0
clinical_astra_b06_005,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_005,microsoft/phi-4,NF4,0.0,1.0
clinical_astra_b06_006,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_006,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_006,XHToken/Spark-X2.5-4B,BF16,1.0,0.0
clinical_astra_b06_006,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_006,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_006,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b06_006,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_006,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_006,google/gemma-4-12B-it,BF16,0.0,1.0
clinical_astra_b06_006,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_006,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_006,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,0.0
clinical_astra_b06_006,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,0.0
clinical_astra_b06_006,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_006,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b06_006,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_006,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_007,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_007,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_007,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_007,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_007,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_007,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_007,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_007,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_007,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b06_007,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_007,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b06_007,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_007,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_008,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_008,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_008,XHToken/Spark-X2.5-4B,BF16,0.0,1.0
clinical_astra_b06_008,XHToken/Spark-X2.5-4B,NF4,0.0,0.0
clinical_astra_b06_008,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_008,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_008,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_008,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,1.0
clinical_astra_b06_008,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,1.0
clinical_astra_b06_008,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_008,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_008,microsoft/phi-4,NF4,0.0,1.0
clinical_astra_b06_009,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_009,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_009,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_009,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_009,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b06_009,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_009,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_009,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_009,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_009,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_009,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b06_009,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b06_009,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_009,meta-llama/Llama-3.2-1B-Instruct,NF4,1.0,0.0
clinical_astra_b06_009,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_009,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_010,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_010,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_010,XHToken/Spark-X2.5-4B,BF16,0.0,1.0
clinical_astra_b06_010,XHToken/Spark-X2.5-4B,NF4,0.0,1.0
clinical_astra_b06_010,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_010,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_010,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b06_010,google/gemma-3-12b-it,NF4,0.0,1.0
clinical_astra_b06_010,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_010,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_010,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_010,google/gemma-4-12B-it,NF4,0.0,1.0
clinical_astra_b06_010,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_010,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b06_010,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b06_010,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,1.0
clinical_astra_b06_010,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_010,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_011,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_011,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_011,XHToken/Spark-X2.5-4B,BF16,1.0,0.0
clinical_astra_b06_011,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_011,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_011,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b06_011,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_011,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_011,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_011,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_011,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,1.0
clinical_astra_b06_011,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,0.0
clinical_astra_b06_011,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_011,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_012,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_012,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_012,XHToken/Spark-X2.5-4B,BF16,0.0,0.0
clinical_astra_b06_012,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_012,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_012,google/gemma-3-12b-it,BF16,0.0,0.0
clinical_astra_b06_012,google/gemma-3-12b-it,NF4,0.0,0.0
clinical_astra_b06_012,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_012,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_012,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,0.0
clinical_astra_b06_012,meta-llama/Llama-3.1-8B-Instruct,NF4,0.0,0.0
clinical_astra_b06_012,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_012,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b06_012,microsoft/phi-4,BF16,0.0,0.0
clinical_astra_b06_013,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_013,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_013,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_013,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_013,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_013,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_013,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_013,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_013,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_013,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_013,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b06_013,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b06_013,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_013,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b06_013,microsoft/phi-4,BF16,1.0,0.0
clinical_astra_b06_013,microsoft/phi-4,NF4,1.0,0.0
clinical_astra_b06_014,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_014,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_014,XHToken/Spark-X2.5-4B,NF4,0.0,1.0
clinical_astra_b06_014,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_014,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_014,google/gemma-3-12b-it,NF4,0.0,1.0
clinical_astra_b06_014,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_014,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_014,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_014,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_014,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_014,meta-llama/Llama-3.1-8B-Instruct,BF16,0.0,1.0
clinical_astra_b06_014,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_014,microsoft/phi-4,BF16,1.0,0.0
clinical_astra_b06_014,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_015,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_015,XHToken/Spark-X2.5-4B,NF4,0.0,1.0
clinical_astra_b06_015,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_015,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_015,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b06_015,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_015,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_015,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_015,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_015,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_015,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_015,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b06_015,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b06_015,meta-llama/Llama-3.2-1B-Instruct,BF16,1.0,0.0
clinical_astra_b06_015,meta-llama/Llama-3.2-1B-Instruct,NF4,1.0,0.0
clinical_astra_b06_015,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_015,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_016,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_016,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_016,XHToken/Spark-X2.5-4B,BF16,1.0,1.0
clinical_astra_b06_016,anthropic/claude-opus-4.8,API,1.0,1.0
clinical_astra_b06_016,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_016,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b06_016,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_016,google/gemma-3-27b-it,BF16,1.0,1.0
clinical_astra_b06_016,google/gemma-3-27b-it,NF4,1.0,1.0
clinical_astra_b06_016,google/gemma-4-12B-it,BF16,1.0,1.0
clinical_astra_b06_016,google/gemma-4-12B-it,NF4,1.0,1.0
clinical_astra_b06_016,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_016,meta-llama/Llama-3.1-8B-Instruct,BF16,1.0,1.0
clinical_astra_b06_016,meta-llama/Llama-3.1-8B-Instruct,NF4,1.0,1.0
clinical_astra_b06_016,meta-llama/Llama-3.2-1B-Instruct,NF4,0.0,0.0
clinical_astra_b06_016,microsoft/phi-4,BF16,1.0,1.0
clinical_astra_b06_016,microsoft/phi-4,NF4,1.0,1.0
clinical_astra_b06_017,Qwen/Qwen3.8-27B,NF4,1.0,0.0
clinical_astra_b06_017,XHToken/Spark-X2.5-4B,NF4,1.0,0.0
clinical_astra_b06_017,google/gemma-3-12b-it,NF4,1.0,1.0
clinical_astra_b06_017,google/gemma-3-27b-it,BF16,1.0,0.0
clinical_astra_b06_017,google/gemma-3-27b-it,NF4,1.0,0.0
clinical_astra_b06_017,google/gemma-4-12B-it,BF16,1.0,0.0
clinical_astra_b06_017,gpt-5.5-2026-04-23,API,1.0,1.0
clinical_astra_b06_017,meta-llama/Llama-3.2-1B-Instruct,BF16,0.0,0.0
clinical_astra_b06_018,Qwen/Qwen3.8-27B,BF16,1.0,1.0
clinical_astra_b06_018,Qwen/Qwen3.8-27B,NF4,1.0,1.0
clinical_astra_b06_018,XHToken/Spark-X2.5-4B,BF16,0.0,0.0
clinical_astra_b06_018,XHToken/Spark-X2.5-4B,NF4,0.0,0.0
clinical_astra_b06_018,gemini-3.8-flash,API,1.0,1.0
clinical_astra_b06_018,google/gemma-3-12b-it,BF16,1.0,1.0
clinical_astra_b06_018,google/gemma-3-12b-it,NF4,0.0,1.0
clinical_astra_b06_018,google/gemma-3-27b-it,BF16,0.0,1.0
