model_id,precision,item_id,retained
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b02_020,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_001,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_002,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_003,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_004,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_005,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_006,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_007,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_008,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_009,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_010,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_011,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_012,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_013,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_014,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_015,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_016,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_017,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_018,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_019,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b03_020,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_001,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_002,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_003,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_004,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_005,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_006,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_007,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_008,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_009,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_010,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_011,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_012,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_013,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_014,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_015,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_016,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_017,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_018,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_019,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b04_020,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_001,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_002,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_003,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_004,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_005,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_006,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_007,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_008,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_009,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_010,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_011,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_012,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_013,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_014,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_015,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_016,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_017,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_018,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_019,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b05_020,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_001,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_002,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_003,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_004,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_005,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_006,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_007,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_008,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_009,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_010,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_011,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_012,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_013,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_014,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_015,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_016,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_017,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_018,True
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_019,False
meta-llama/Llama-3.1-8B-Instruct,NF4,clinical_astra_b06_020,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_001,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_002,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_003,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_004,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_005,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_006,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_007,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_008,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_009,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_010,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_011,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_012,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_013,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_014,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_015,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_016,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_017,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_018,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_019,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b01_020,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_001,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_002,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_003,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_004,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_005,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_006,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_007,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_008,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_009,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_010,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_011,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_012,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_013,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_014,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_015,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_016,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_017,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_018,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_019,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b02_020,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_001,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_002,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_003,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_004,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_005,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_006,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_007,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_008,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_009,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_010,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_011,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_012,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_013,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_014,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_015,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_016,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_017,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_018,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_019,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b03_020,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_001,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_002,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_003,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_004,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_005,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_006,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_007,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_008,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_009,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_010,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_011,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_012,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_013,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_014,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_015,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_016,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_017,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_018,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_019,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b04_020,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_001,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_002,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_003,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_004,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_005,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_006,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_007,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_008,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_009,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_010,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_011,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_012,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_013,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_014,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_015,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_016,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_017,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_018,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_019,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b05_020,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_001,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_002,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_003,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_004,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_005,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_006,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_007,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_008,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_009,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_010,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_011,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_012,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_013,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_014,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_015,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_016,False
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_017,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_018,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_019,True
meta-llama/Llama-3.2-1B-Instruct,BF16,clinical_astra_b06_020,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_001,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_002,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_003,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_004,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_005,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_006,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_007,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_008,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_009,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_010,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_011,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_012,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_013,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_014,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_015,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_016,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_017,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_018,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_019,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b01_020,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_001,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_002,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_003,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_004,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_005,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_006,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_007,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_008,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_009,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_010,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_011,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_012,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_013,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_014,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_015,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_016,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_017,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_018,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_019,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b02_020,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_001,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_002,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_003,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_004,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_005,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_006,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_007,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_008,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_009,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_010,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_011,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_012,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_013,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_014,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_015,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_016,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_017,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_018,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_019,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b03_020,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_001,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_002,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_003,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_004,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_005,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_006,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_007,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_008,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_009,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_010,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_011,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_012,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_013,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_014,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_015,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_016,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_017,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_018,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_019,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b04_020,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_001,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_002,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_003,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_004,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_005,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_006,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_007,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_008,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_009,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_010,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_011,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_012,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_013,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_014,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_015,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_016,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_017,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_018,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_019,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b05_020,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_001,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_002,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_003,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_004,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_005,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_006,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_007,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_008,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_009,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_010,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_011,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_012,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_013,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_014,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_015,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_016,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_017,False
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_018,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_019,True
meta-llama/Llama-3.2-1B-Instruct,NF4,clinical_astra_b06_020,False
microsoft/phi-4,BF16,clinical_astra_b01_001,True
microsoft/phi-4,BF16,clinical_astra_b01_002,True
microsoft/phi-4,BF16,clinical_astra_b01_003,True
microsoft/phi-4,BF16,clinical_astra_b01_004,True
microsoft/phi-4,BF16,clinical_astra_b01_005,True
microsoft/phi-4,BF16,clinical_astra_b01_006,True
microsoft/phi-4,BF16,clinical_astra_b01_007,True
microsoft/phi-4,BF16,clinical_astra_b01_008,True
microsoft/phi-4,BF16,clinical_astra_b01_009,True
microsoft/phi-4,BF16,clinical_astra_b01_010,True
microsoft/phi-4,BF16,clinical_astra_b01_011,True
microsoft/phi-4,BF16,clinical_astra_b01_012,True
microsoft/phi-4,BF16,clinical_astra_b01_013,False
microsoft/phi-4,BF16,clinical_astra_b01_014,True
microsoft/phi-4,BF16,clinical_astra_b01_015,True
microsoft/phi-4,BF16,clinical_astra_b01_016,True
microsoft/phi-4,BF16,clinical_astra_b01_017,True
microsoft/phi-4,BF16,clinical_astra_b01_018,True
microsoft/phi-4,BF16,clinical_astra_b01_019,True
microsoft/phi-4,BF16,clinical_astra_b01_020,True
microsoft/phi-4,BF16,clinical_astra_b02_001,True
microsoft/phi-4,BF16,clinical_astra_b02_002,True
microsoft/phi-4,BF16,clinical_astra_b02_003,True
microsoft/phi-4,BF16,clinical_astra_b02_004,True
microsoft/phi-4,BF16,clinical_astra_b02_005,False
microsoft/phi-4,BF16,clinical_astra_b02_006,False
microsoft/phi-4,BF16,clinical_astra_b02_007,True
microsoft/phi-4,BF16,clinical_astra_b02_008,True
microsoft/phi-4,BF16,clinical_astra_b02_009,True
microsoft/phi-4,BF16,clinical_astra_b02_010,True
microsoft/phi-4,BF16,clinical_astra_b02_011,False
microsoft/phi-4,BF16,clinical_astra_b02_012,False
microsoft/phi-4,BF16,clinical_astra_b02_013,True
microsoft/phi-4,BF16,clinical_astra_b02_014,True
microsoft/phi-4,BF16,clinical_astra_b02_015,True
microsoft/phi-4,BF16,clinical_astra_b02_016,True
microsoft/phi-4,BF16,clinical_astra_b02_017,True
microsoft/phi-4,BF16,clinical_astra_b02_018,True
microsoft/phi-4,BF16,clinical_astra_b02_019,True
microsoft/phi-4,BF16,clinical_astra_b02_020,True
